Course ID,Eff Date,Offer Nbr,Institution,Acad Group,Subject,Catalog,Approved,Campus,Sch Print,Cat Print,Print,Acad Org,Career,Split Ownr,Term Roll,Rq Group,CIP Code,HEGIS Code,Blind Grd,From ItemTyp,Bus Unit,Ledger,Account,DeptID,Project,Prod,Fund,Program,Class,Affl,Operating Unit,Alt. Account,Budget Ref,Chartfield1,Chartfield2,Chartfield3,Fund Affil,Oper Unit Affil,Bus Unit,Ledger,Account,DeptID,Project,Prod,Fund,Program,Class,Affl,Operating Unit,Alt. Account,Budget Ref,Chartfield1,Chartfield2,Chartfield3,Fund Affil,Oper Unit Affil,Ext Wrtoff,Required,Group,Schedule Course,Dynamic Data,Allow OEE Enrl,OEE Dynamic Dt,Typically Offer,Exam Only,Created By,Created,By,Updated
203238,12/31/77,1,USBNY,SSW,HWT, 307,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,21.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203239,4/30/77,1,USBNY,SSW,HWT, 308,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,21.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203173,4/30/72,2,USBNY,SSW,HWG, 314,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,44.0701,21.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203174,4/30/72,1,USBNY,SSW,HWG, 316,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,44.0701,21.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203202,8/30/80,1,USBNY,SSW,HWI, 343,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,21.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203203,8/30/80,1,USBNY,SSW,HWI, 344,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,21.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203204,2/28/80,1,USBNY,SSW,HWI, 345,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,21.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203178,8/30/78,1,USBNY,SSW,HWI, 311,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,21.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203207,8/30/80,1,USBNY,SSW,HWI, 348,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,21.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203157,4/30/72,1,USBNY,SSW,HWE, 375,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
300881,7/31/94,1,USBNY,SPD,CEI, 500,A,,N,N,Y,PROFDEV,GRAD,N,Y,,,49.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
200919,8/20/01,1,USBNY,CAS,ECO, 343,A,WEST,Y,N,Y,ECONOMICS,UGRD,N,Y,000537,45.0601,22.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203229,4/30/78,1,USBNY,SSW,HWT, 302,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,21.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203230,12/31/77,1,USBNY,SSW,HWT, 302,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,21.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203231,4/30/77,1,USBNY,SSW,HWT, 303,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,21.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203232,12/31/77,1,USBNY,SSW,HWT, 303,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,21.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203233,4/30/77,1,USBNY,SSW,HWT, 304,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,21.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203234,12/31/77,1,USBNY,SSW,HWT, 304,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,21.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
300346,8/14/01,1,USBNY,CAS,BIO, 601,A,WEST,Y,Y,Y,BIOLOGY,GRAD,N,Y,,26.0101,04.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
300345,8/14/01,1,USBNY,CAS,BIO, 600,A,WEST,Y,Y,Y,BIOLOGY,GRAD,N,Y,,26.0101,04.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
301528,8/14/01,1,USBNY,CAS,CHE, 610,A,WEST,Y,Y,Y,CHEMISTRY,GRAD,N,Y,,40.0599,19.05,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203047,12/31/82,1,USBNY,SSW,HWC, 349,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,12.22,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203149,4/30/72,1,USBNY,SSW,HWD, 331,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203149,4/30/72,2,USBNY,SSW,HWD, 332,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203150,4/30/72,1,USBNY,SSW,HWD, 333,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203150,4/30/72,2,USBNY,SSW,HWD, 334,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203151,4/30/72,1,USBNY,SSW,HWD, 335,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203151,4/30/72,2,USBNY,SSW,HWD, 336,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203432,4/30/79,2,USBNY,CAS,LAT, 356,A,WEST,N,N,Y,COMPSTUDY,UGRD,N,Y,,,11.09,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203473,6/28/84,2,USBNY,CAS,EFL, 192,A,WEST,N,N,Y,LINGUISTIC,UGRD,N,Y,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203068,12/31/72,1,USBNY,SSW,HWC, 361,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,12.22,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
300055,8/14/01,2,USBNY,CEAS,AMS, 578,A,WEST,Y,Y,Y,AMS,GRAD,N,Y,,27.0599,17.03,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
300786,8/14/01,1,USBNY,SPD,CEH, 528,A,,Y,Y,Y,PROFDEV,GRAD,N,Y,,23.9999,15.99,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
204066,8/14/01,1,USBNY,CAS,PHI, 104,A,,Y,Y,Y,PHILOSOPHY,UGRD,N,Y,,38.0101,15.09,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
305437,8/14/01,1,USBNY,CAS,SPN, 504,A,WEST,Y,Y,Y,HISPANIC,GRAD,N,Y,,16.0905,11.05,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
301496,8/14/01,1,USBNY,CAS,CHE, 504,A,WEST,Y,Y,Y,CHEMISTRY,GRAD,N,Y,,40.0504,19.05,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
301101,8/14/01,1,USBNY,SPD,CEN, 511,A,,Y,Y,Y,PROFDEV,GRAD,N,Y,,40.0201,19.11,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
205069,8/20/01,1,USBNY,CAS,THR, 403,A,,Y,Y,Y,THEATREART,UGRD,N,Y,000028,50.0505,10.07,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203500,4/30/77,1,USBNY,CAS,LIN, 345,A,WEST,N,N,Y,LINGUISTIC,UGRD,N,Y,,23.0601,15.05,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203573,12/31/70,1,USBNY,CAS,MAT, 105,A,WEST,N,N,Y,MATHEMATIC,UGRD,N,Y,,27.0101,17.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203221,6/30/81,1,USBNY,SSW,HWI, 383,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,21.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203222,6/30/81,1,USBNY,SSW,HWI, 384,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,21.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203237,4/30/78,1,USBNY,SSW,HWT, 306,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,21.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
302847,8/14/01,1,USBNY,MED,HBP, 561,A,HSC,Y,Y,Y,PATHOLOGY,GRAD,N,Y,001480,26.0910,04.08,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
302101,8/14/01,1,USBNY,CEAS,ESE, 547,A,WEST,Y,Y,Y,ELECTRICAL,GRAD,N,Y,,14.1001,09.09,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
204372,8/20/01,1,USBNY,CAS,POL, 344,A,WEST,Y,Y,Y,POLISCI,UGRD,N,Y,000912,45.1002,22.07,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
202295,8/20/01,2,USBNY,CAS,HIS, 238,A,WEST,Y,Y,Y,HISTORY,UGRD,N,Y,001331,54.0104,22.05,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
201444,8/14/01,3,USBNY,CAS,GEO, 101,A,,Y,Y,Y,GEOSCIENCE,UGRD,N,Y,,40.0699,19.14,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
200628,8/20/01,1,USBNY,CAS,BIO, 487,A,WEST,Y,Y,Y,BIOLOGY,UGRD,N,Y,001460,26.0204,04.16,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203639,12/31/80,2,USBNY,CEAS,MSA, 310,A,WEST,N,N,Y,AMS,UGRD,N,Y,,27.0301,17.03,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203927,12/31/93,2,USBNY,HARR,PAM, 441,A,WEST,N,N,Y,BUSINESS,UGRD,N,Y,,06.0499,05.99,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203680,4/30/79,2,USBNY,CAS,MSE, 452,A,WEST,N,N,Y,MATHEMATIC,UGRD,N,Y,,,08.33,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203681,12/31/75,1,USBNY,CAS,MSI, 155,A,WEST,N,N,Y,CAS,UGRD,N,Y,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
201110,8/20/01,1,USBNY,CAS,EGL, 306,A,WEST,Y,Y,Y,ENGLISH,UGRD,N,Y,001372,23.9999,15.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
201050,8/20/01,2,USBNY,CAS,EGL, 312,A,WEST,Y,Y,Y,ENGLISH,UGRD,N,Y,001374,23.9999,15.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203683,8/14/81,3,USBNY,CAS,MSM, 342,A,WEST,N,N,Y,MATHEMATIC,UGRD,N,Y,,,17.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203634,12/31/93,3,USBNY,CEAS,AMS, 320,A,WEST,N,N,Y,AMS,UGRD,N,Y,,27.0301,17.03,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203638,12/31/91,3,USBNY,CEAS,AMS, 362,A,WEST,N,N,Y,AMS,UGRD,N,Y,,27.0301,17.03,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203425,8/20/01,1,USBNY,CAS,LAN, 475,A,WEST,Y,Y,Y,LINGUISTIC,UGRD,N,Y,001220,13.1306,08.97,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203598,4/30/89,1,USBNY,CAS,MAT, 251,A,WEST,N,N,Y,MATHEMATIC,UGRD,N,Y,,27.0101,17.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
201855,4/30/77,1,USBNY,HTM,HAC, 490,A,HSC,N,N,Y,HEALTHTECH,UGRD,N,Y,,,12.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
201856,4/30/73,1,USBNY,HTM,HAC, 491,A,HSC,N,N,Y,HEALTHTECH,UGRD,N,Y,,,12.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
201763,4/30/94,3,USBNY,CAS,GER, 338,A,WEST,N,N,Y,EUROPEAN,UGRD,N,Y,,16.0501,11.03,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
100648,8/20/01,1,USBNY,CAS,AMR, 495,A,WEST,Y,Y,Y,EUROPEAN,UGRD,N,Y,001237,05.0102,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203943,4/30/72,1,USBNY,ATHL,PEC, 111,A,WEST,N,N,Y,ATHLETICS,UGRD,N,Y,,,08.35,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203944,12/31/75,2,USBNY,ATHL,PEC, 111,A,WEST,N,N,Y,ATHLETICS,UGRD,N,Y,,,08.35,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203945,4/30/90,1,USBNY,ATHL,PEC, 112,A,WEST,N,N,Y,ATHLETICS,UGRD,N,Y,,,08.35,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
304985,8/14/01,1,USBNY,CAS,PHI, 588,A,WEST,Y,Y,Y,PHILOSOPHY,GRAD,N,Y,,38.0101,15.09,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
204046,4/30/72,1,USBNY,ATHL,PEM, 140,A,WEST,N,N,Y,ATHLETICS,UGRD,N,Y,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203433,8/20/01,2,USBNY,CAS,LAT, 447,A,WEST,Y,Y,Y,EUROPEAN,UGRD,N,Y,001241,16.1203,11.09,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
300418,8/14/01,1,USBNY,CAS,BNB, 599,A,WEST,Y,Y,Y,NEUROBIO,GRAD,N,Y,,30.2401,04.25,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
201065,8/20/01,2,USBNY,CAS,EGL, 340,A,WEST,Y,Y,Y,ENGLISH,UGRD,N,Y,001372,23.0801,15.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
201067,8/20/01,2,USBNY,CAS,EGL, 342,A,WEST,Y,Y,Y,ENGLISH,UGRD,N,Y,001372,23.0801,15.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
201066,8/20/01,3,USBNY,CAS,EGL, 345,A,WEST,Y,Y,Y,ENGLISH,UGRD,N,Y,001373,23.0801,15.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
201030,8/20/01,3,USBNY,CAS,EGL, 346,A,WEST,Y,Y,Y,ENGLISH,UGRD,N,Y,001373,23.0801,15.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
100606,7/1/67,1,USBNY,CAS,SOC, 102,A,WEST,N,N,Y,SOCIOLOGY,UGRD,N,Y,,45.1101,22.08,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203276,5/1/71,1,USBNY,CAS,INT, 211,A,WEST,N,N,Y,CAS,UGRD,N,Y,,,22.00,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203248,4/30/97,1,USBNY,MSRC,IDA, 487,A,WEST,N,N,Y,MSRC,UGRD,N,Y,,,10.07,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203249,4/30/89,1,USBNY,CAS,IEC, 001,A,WEST,N,N,Y,LINGUISTIC,UGRD,N,Y,,,49.91,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203250,12/31/88,1,USBNY,CAS,IEC, 002,A,WEST,N,N,Y,LINGUISTIC,UGRD,N,Y,,,49.91,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203279,12/31/75,1,USBNY,CAS,INT, 233,A,WEST,N,N,Y,CAS,UGRD,N,Y,,,22.00,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203308,12/31/89,1,USBNY,CAS,ISN, 123,A,WEST,N,N,Y,CAS,UGRD,N,Y,,,49.02,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203315,12/31/83,1,USBNY,CAS,ISP, 488,A,WEST,N,N,Y,CAS,UGRD,N,Y,,,22.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203282,6/29/77,1,USBNY,CAS,INT, 280,A,WEST,N,N,Y,CAS,UGRD,N,Y,,,22.00,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
200013,8/14/01,1,USBNY,CAS,AFS, 101,A,,Y,Y,Y,AFRICANA,UGRD,N,Y,,05.0201,22.11,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203147,4/30/72,1,USBNY,SSW,HWD, 325,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203147,4/30/72,2,USBNY,SSW,HWD, 326,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203254,4/30/91,1,USBNY,PROVO,IEC, 104,A,WEST,N,N,Y,IAP,UGRD,N,Y,,,49.91,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,Y,,,N,,,,
202025,2/28/90,1,USBNY,HTM,HAT, 307,A,HSC,N,N,Y,HEALTHTECH,UGRD,N,Y,,,12.99,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
202028,12/31/76,1,USBNY,HTM,HAT, 310,A,HSC,N,N,Y,HEALTHTECH,UGRD,N,Y,,,12.99,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
202029,12/31/75,1,USBNY,HTM,HAT, 316,A,HSC,N,N,Y,HEALTHTECH,UGRD,N,Y,,,12.99,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
202030,12/31/75,1,USBNY,HTM,HAT, 317,A,HSC,N,N,Y,HEALTHTECH,UGRD,N,Y,,,12.99,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
202031,4/30/76,1,USBNY,HTM,HAT, 318,A,HSC,N,N,Y,HEALTHTECH,UGRD,N,Y,,,12.99,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
201964,12/31/76,1,USBNY,HTM,HAP, 340,A,HSC,Y,N,Y,HEALTHTECH,UGRD,N,Y,,,12.99,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
202078,4/30/76,1,USBNY,HTM,HAT, 422,A,HSC,N,N,Y,HEALTHTECH,UGRD,N,Y,,,12.99,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
202235,12/31/88,1,USBNY,CAS,HBW, 115,A,WEST,N,N,Y,LINGUISTIC,UGRD,N,Y,,,11.11,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
202236,4/30/89,1,USBNY,CAS,HBW, 116,A,WEST,N,N,Y,LINGUISTIC,UGRD,N,Y,,,11.11,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
302831,8/14/01,1,USBNY,MED,HBP, 531,A,HSC,Y,Y,Y,PATHOLOGY,GRAD,N,Y,001480,26.0910,04.08,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
304376,8/14/01,1,USBNY,CAS,ITL, 512,A,WEST,Y,Y,Y,EUROPEAN,GRAD,N,Y,,16.0902,11.04,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
302076,8/14/01,1,USBNY,CEAS,ESE, 524,A,WEST,Y,Y,Y,ELECTRICAL,GRAD,N,Y,,14.1001,09.09,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
302081,8/14/01,1,USBNY,CEAS,ESE, 530,A,WEST,Y,Y,Y,ELECTRICAL,GRAD,N,Y,,14.1001,09.09,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
300439,8/14/01,1,USBNY,SPD,CEA, 509,A,,Y,Y,Y,PROFDEV,GRAD,N,Y,,50.0703,10.03,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203506,12/31/84,4,USBNY,CAS,LIN, 421,A,WEST,N,N,Y,LINGUISTIC,UGRD,N,Y,,23.0601,15.05,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203570,8/14/86,4,USBNY,CAS,MAT, 120,A,WEST,N,N,Y,MATHEMATIC,UGRD,N,Y,,27.0101,17.01,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
203907,5/31/93,1,USBNY,SON,NLN, 001,A,HSC,N,N,Y,NURSING,UGRD,N,Y,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
202935,12/31/74,1,USBNY,SSW,HWC, 318,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,12.22,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
202936,4/30/94,1,USBNY,SSW,HWC, 318,A,HSC,N,N,Y,SOCWELFARE,UGRD,N,Y,,,12.22,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
205078,8/20/01,1,USBNY,CAS,THR, 483,A,WEST,Y,Y,Y,THEATREART,UGRD,N,Y,001237,50.0502,10.07,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
302709,8/14/01,1,USBNY,MED,HBA, 531,A,HSC,Y,Y,Y,ANATOMICAL,GRAD,N,Y,001480,26.0403,04.12,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,Y,,N,,,N,,,,
