Rq Group,Eff Date,Key,Line,Line Type,Min Units,Min Course,Rqs Typ,Rqrmnt,Cond Code,Operator,Value,Institution,Acad Group,Subject,Catalog,Ptrn Type,Course ID,Trnsfr Lvl,Test Crdt,Othr Crdt,In GPA crs,Excl In-Progrss,Min Points,Min Units,Incl Equiv,Valid Beg,Valid End,Term,Assoc,Topic ID,Designation,Conn,Parenth,Test ID,Component,Score,Max Age,Select Method,Rpt Descr,Description
002947,1/1/12,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,201367,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
002947,1/1/12,0002,0020,RQ,0.00,0.00,PRE,000001188,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002947,1/1/12,0003,0030,COND,0.00,0.00,,,LVL,GE,U3,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002947,1/1/12,0004,0040,RQ,0.00,0.00,PRE,000001526,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,(,,,0.00,0,,,
002947,1/1/12,0005,0050,RQ,0.00,0.00,PRE,000001182,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,),,,0.00,0,,,
002997,11/1/11,0001,0010,COND,0.00,0.00,,,PR,EQ,MCPMA,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002518,8/25/08,0002,0020,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,306060,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,AND,,,,0.00,0,,SBC 111,SBC 111
003011,5/25/12,0001,0010,COND,0.00,0.00,,,LVL,GE,U1,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002629,5/25/12,0001,0010,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,201395,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,,,,0.00,0,,ESL 193 Course,ESL 193 Course
003202,8/15/04,0001,0010,RQ,0.00,0.00,,000001220,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002629,5/25/12,0008,0020,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,100851,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,,,,0.00,0,,Writing Placement Exam = Score 3,Writing Placement Exam = Score 3
002629,5/25/12,0010,0030,COND,0.00,0.00,,,TST,EQ,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,PLMNT,WRT,3.00,999,HS,WPE = 3,WPE = 3
002629,5/25/12,0011,0050,COND,0.00,0.00,,,TST,EQ,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,PLMNT,WRT-E,3.00,999,HS,WPE-E = 3,WPE-E = 3
003202,8/15/04,0002,0020,RQ,0.00,0.00,,000001357,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
003202,8/15/04,0003,0030,RQ,0.00,0.00,,000001358,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
003202,8/15/04,0004,0040,RQ,0.00,0.00,,000001359,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
003262,8/25/12,0001,0010,COND,0.00,0.00,,,GRP,EQ,IKEN,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,IKEN Student Group,IKEN Student Group
003297,1/1/13,0001,0010,COND,0.00,0.00,,,PL,EQ,ISEBS,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
003297,1/1/13,0002,0020,COND,0.00,0.00,,,PL,EQ,ISE2MAJ,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
003297,1/1/13,0003,0030,COND,0.00,0.00,,,PL,EQ,ISEMINOR,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
000376,1/1/13,0003,0010,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,200488,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,(,,,0.00,0,,,
000376,1/1/13,0004,0020,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,201435,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,),,,0.00,0,,,
000376,1/1/13,0005,0030,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,306919,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,AND,(,,,0.00,0,,,
000376,1/1/13,0002,0040,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,305868,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,),,,0.00,0,,,
000551,1/1/13,0004,0060,RQ,0.00,0.00,PRE,000001191,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
000551,1/1/13,0001,0010,RQ,0.00,0.00,PRE,000001045,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001673,1/1/12,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,304598,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,(,,,0.00,0,,,
001673,1/1/12,0002,0020,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,304611,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,),,,0.00,0,,,
000486,1/1/12,0007,0010,RQ,0.00,0.00,PRE,000001147,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
000486,1/1/12,0008,0020,COND,0.00,0.00,,,PL,EQ,ACCMINOR,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
003034,5/25/12,0001,0010,COND,0.00,0.00,,,LVL,GE,U1,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
003078,8/25/12,0001,0010,RQ,0.00,0.00,,000001973,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
003078,8/25/12,0002,0020,RQ,0.00,0.00,,000001974,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
003291,1/1/13,0001,0010,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,200119,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
003299,1/1/13,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,307346,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
001169,1/1/13,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,306919,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,(,,,0.00,0,,,
001169,1/1/13,0002,0020,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,305868,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,),,,0.00,0,,,
001169,1/1/13,0003,0030,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,200572,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,AND,,,,0.00,0,,,
001156,1/1/13,0001,0010,COND,0.00,0.00,,,LVL,GE,U1,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001732,1/1/13,0001,0010,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,200488,ALL,Y,Y,N,N,2.00,0.00,Y,,8/24/07,,0,0,,,,,,0.00,0,,,
001732,1/1/13,0002,0020,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,100301,ALL,Y,Y,N,N,2.00,0.00,Y,,,,0,0,,AND,,,,0.00,0,,,
001732,1/1/13,0006,0060,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,305868,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,AND,(,,,0.00,0,,,
001732,1/1/13,0008,0080,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,306919,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,),,,0.00,0,,,
000384,1/1/13,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,200488,ALL,Y,Y,N,N,2.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
000415,5/25/13,0002,0020,RQ,0.00,0.00,PRE,000001762,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001610,1/1/13,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,204886,ALL,Y,Y,N,N,0.00,0.00,N,,,1148,60,0,,,,,,0.00,0,,,
001610,1/1/13,0002,0020,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,204887,ALL,Y,Y,N,N,0.00,0.00,N,,,1148,60,0,,AND,,,,0.00,0,,,
002109,8/25/13,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,102219,ALL,Y,Y,N,N,2.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
002109,8/25/13,0002,0020,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,203385,ALL,Y,Y,N,N,2.00,0.00,N,,,,0,0,,AND,(,,,0.00,0,,,
002109,8/25/13,0003,0030,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,307475,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,),,,0.00,0,,,
003413,8/25/11,0001,0010,RQ,0.00,0.00,,000002448,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
003413,8/25/11,0002,0020,RQ,0.00,0.00,,000002654,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,(,,,0.00,0,,,
003423,5/25/13,0001,0010,COND,0.00,0.00,,,PL,EQ,HAPMS,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,For Students Enrolled in Stony Brook's PA Program Only,For Students Enrolled in Stony Brook's PA Program Only
002235,8/25/13,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,100301,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,(,,,0.00,0,,,
002235,8/25/13,0002,0020,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,100295,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,,,,0.00,0,,,
002235,8/25/13,0003,0030,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,200488,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,),,,0.00,0,,,
002944,1/1/12,0001,0010,COND,0.00,0.00,,,LVL,GE,U4,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002944,1/1/12,0002,0020,RQ,0.00,0.00,PRE,000001534,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002944,1/1/12,0003,0030,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,102043,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,AND,,,,0.00,0,,,
002944,1/1/12,0004,0040,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,305674,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,AND,,,,0.00,0,,,
002994,11/10/11,0001,0010,CRSE,0.00,0.00,CO,,,,,USBNY,,,,SMPL,204195,ALL,Y,Y,N,N,0.00,0.00,N,,,1148,0,0,,,,,,0.00,0,,,
002994,11/10/11,0002,0030,RQ,0.00,0.00,PRE,000001871,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
003062,8/25/12,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,201361,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
003062,8/25/12,0002,0020,COND,0.00,0.00,,,PL,EQ,CIVBE,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
003063,8/25/12,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,307132,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
003093,8/25/11,0001,0010,RQ,0.00,0.00,,000001999,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,2.00,0.00,,,,,0,0,,,,,,0.00,0,,,
003093,8/25/11,0002,0020,RQ,0.00,0.00,,000001997,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,2.00,0.00,,,,,0,0,,AND,(,,,0.00,0,,,
003093,8/25/11,0003,0030,RQ,0.00,0.00,,000002000,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,2.00,0.00,,,,,0,0,,OR,),,,0.00,0,,,
003093,8/25/11,0004,0040,RQ,0.00,0.00,,000001995,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,2.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
003093,8/25/11,0005,0050,RQ,0.00,0.00,,000001998,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,2.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
003093,8/25/11,0006,0060,RQ,0.00,0.00,,000001996,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,2.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
003057,8/25/08,0005,0040,RQ,0.00,0.00,,000002063,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
003080,8/25/06,0004,0040,RQ,0.00,0.00,,000002163,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
003080,8/25/06,0005,0050,RQ,0.00,0.00,,000002062,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
003071,1/1/12,0004,0050,RQ,0.00,0.00,,000002185,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,2.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
003244,8/25/12,0001,0010,RQ,0.00,0.00,,000002277,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
003222,8/25/12,0001,0010,RQ,0.00,0.00,,000002251,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002223,1/1/13,0002,0020,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,305848,ALL,Y,Y,N,N,2.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
002834,1/1/13,0001,0010,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,305700,ALL,Y,Y,N,N,2.00,0.00,N,,,,0,0,,,(,,,0.00,0,,,
002834,1/1/13,0002,0020,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,305840,ALL,Y,Y,N,N,2.00,0.00,N,,,,0,0,,OR,),,,0.00,0,,,
003338,1/1/13,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,306075,ALL,Y,Y,N,N,0.00,0.00,N,,,1148,0,0,,,,,,0.00,0,,,
002777,12/20/12,0001,0010,COND,0.00,0.00,,,PR,EQ,TSSMT,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002777,12/20/12,0002,0020,COND,0.00,0.00,,,PR,EQ,HISMA,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002777,12/20/12,0003,0030,COND,0.00,0.00,,,PR,EQ,HISPH,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
001558,12/20/12,0002,0010,COND,0.00,0.00,,,PR,EQ,HISMA,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002976,1/1/12,0001,0010,COND,0.00,0.00,,,PR,EQ,BSBPH,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,BSBPH,BSBPH
002976,1/1/12,0002,0020,COND,0.00,0.00,,,PR,EQ,BSBAC,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,BSBAC,BSBAC
002979,1/1/12,0001,0010,COND,0.00,0.00,,,PR,EQ,BSBAC,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,BSBAC,BSBAC
003010,5/25/12,0001,0010,COND,0.00,0.00,,,LVL,GE,U1,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002339,1/1/14,0001,1722,COND,0.00,0.00,,,PL,IN,000109,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002390,8/25/14,0001,0010,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,200286,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
003050,5/25/12,0001,0010,COND,0.00,0.00,,,LVL,GE,U1,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
003330,1/1/13,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,307371,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
003342,8/25/10,0001,0010,RQ,0.00,0.00,,000002373,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
003325,11/1/12,0002,0020,COND,0.00,0.00,,,PL,EQ,HEACT,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
003325,11/1/12,0003,0030,COND,0.00,0.00,,,PL,EQ,HEAZA,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
003325,11/1/12,0004,0040,COND,0.00,0.00,,,PL,EQ,HEAMA,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
003325,11/1/12,0005,0050,COND,0.00,0.00,,,PL,EQ,HEAZM,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
003406,8/25/10,0001,0010,RQ,0.00,0.00,,000002436,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002616,8/25/04,0007,0050,RQ,0.00,0.00,,000001790,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002235,8/25/13,0004,0040,RQ,0.00,0.00,PRE,000001641,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,(,,,0.00,0,,,
002235,8/25/13,0005,0050,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,101075,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
003449,8/25/13,0001,0010,COND,0.00,0.00,,,PL,EQ,HAXPH,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,Student must be admitted to the HAXPH program,Student must be admitted to the HAXPH program
002390,8/25/14,0002,0020,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,100654,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,,,,0.00,0,,,
001799,1/1/09,0010,0020,RQ,0.00,0.00,PRE,000001074,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
001799,1/1/09,0011,0030,RQ,0.00,0.00,PRE,000001507,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
001799,1/1/09,0012,0040,RQ,0.00,0.00,PRE,000001676,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
001799,1/1/09,0013,0050,RQ,0.00,0.00,PRE,000001157,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002154,1/1/09,0002,0010,RQ,0.00,0.00,PRE,000001147,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002161,1/1/09,0003,0010,RQ,0.00,1.00,PRE,000001512,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002161,1/1/09,0004,0020,COND,0.00,0.00,,,LVL,GE,U3,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
001197,1/1/09,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,204206,ALL,Y,Y,N,N,0.00,0.00,N,,,1148,0,0,,,,,,0.00,0,,,
002030,8/25/09,0001,0010,RQ,0.00,0.00,PRE,000001630,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002030,8/25/09,0002,0020,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,102009,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
001807,8/25/09,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,100027,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
001807,8/25/09,0002,0020,CRSE,0.00,0.00,CO,,,,,USBNY,,,,,201268,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,AND,(,,,0.00,0,,,
001807,8/25/09,0003,0030,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,,201268,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,),,,0.00,0,,,
000592,8/25/09,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,201364,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
000592,8/25/09,0003,0020,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,201357,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,AND,,,,0.00,0,,,
000592,8/25/09,0004,0030,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,,201356,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,AND,,,,0.00,0,,,
000489,8/25/09,0003,0010,RQ,0.00,1.00,PRE,000001147,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,(,,,0.00,0,,,
000489,8/25/09,0012,0020,COND,0.00,0.00,,,PL,EQ,ISEBS,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,),,,0.00,0,,,
002755,5/25/10,0001,0010,COND,0.00,0.00,,,LVL,GE,U1,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002756,5/25/10,0001,0010,CRSE,0.00,0.00,CO,,,,,USBNY,,,,SMPL,200094,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
000265,1/1/09,0005,0040,RQ,0.00,0.00,PRE,000001055,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
000676,1/1/09,0001,0010,CRSW,0.00,1.00,PRE,,,,,USBNY,,HIS, ###,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
000676,1/1/09,0002,0020,CRSW,0.00,1.00,PRE,,,,,USBNY,,WST, ###,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002571,1/1/09,0001,0010,COND,0.00,0.00,,,GRP,EQ,STHP,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
000661,1/1/09,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,202276,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
000661,1/1/09,0002,0020,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,202277,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
000661,1/1/09,0003,0030,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,202341,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
000661,1/1/09,0004,0040,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,202344,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
000661,1/1/09,0005,0050,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,204652,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
000661,1/1/09,0006,0060,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,,100983,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
000661,1/1/09,0007,0070,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,,101195,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
000484,8/25/09,0007,0020,COND,0.00,0.00,,,PL,EQ,AMSBS,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002582,5/20/09,0001,0010,RQ,0.00,0.00,PRE,000001766,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002582,5/20/09,0002,0020,COND,0.00,0.00,,,PR,IN,000078,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
000484,8/25/09,0006,0010,RQ,0.00,1.00,PRE,000001512,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
